TERM_CODE,CRN,PART_TERM,NO_STUDENTS,AVG_MARK,MARK_100_80,MARK_79_70,MARK_69_60,MARK_59_50,MARK_49_40,MARK_39_25,MARK_24_0,ASSESS_EXAM,ASSESS_CRSE,ASSESS_OTHER
201213,25290,S1,2, 42.50,    .00,    .00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00
201213,25291,T1,26, 54.08,    .00,    .00,  34.62,  38.46,  19.23,   7.69,    .00, 100.00,    .00,    .00
201213,25315,S1,22, 72.18,  27.27,  40.91,  13.64,  13.64,   4.55,    .00,    .00,  50.00,  50.00,    .00
201213,25316,T2,28, 68.43,  10.71,  39.29,  39.29,   7.14,   3.57,    .00,    .00,    .00,    .00, 100.00
201213,25318,T2,32, 61.72,   6.25,   6.25,  59.38,  15.63,   9.38,   3.13,    .00, 100.00,    .00,    .00
201213,25319,1,32, 59.97,    .00,  12.50,  43.75,  31.25,   9.38,   3.13,    .00,    .00,    .00, 100.00
201213,25320,S1,29, 58.72,    .00,  13.79,  31.03,  34.48,  20.69,    .00,    .00,    .00, 100.00,    .00
201213,25326,1,8, 59.38,    .00,    .00,  50.00,  37.50,  12.50,    .00,    .00,    .00,    .00,    .00
201213,25327,1,7, 62.71,    .00,  28.57,  42.86,  14.29,  14.29,    .00,    .00,    .00,    .00,    .00
201213,25342,1,1, 45.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00
201213,25346,1,2, 43.50,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00
201213,25348,1,30, 64.20,   6.67,  23.33,  36.67,  26.67,   6.67,    .00,    .00,    .00,    .00, 100.00
201213,25356,1,23, 61.22,   4.35,  17.39,  26.09,  52.17,    .00,    .00,    .00,    .00,    .00,    .00
201213,25358,S1,15, 64.53,    .00,  33.33,  26.67,  40.00,    .00,    .00,    .00,    .00,    .00, 100.00
201213,25359,S1,16, 52.69,    .00,   6.25,  31.25,  31.25,  12.50,  18.75,    .00, 100.00,    .00,    .00
201213,25361,T2,19, 59.63,   5.26,  10.53,  26.32,  36.84,  21.05,    .00,    .00, 100.00,    .00,    .00
201213,25366,1,15, 60.27,    .00,  20.00,  40.00,  26.67,  13.33,    .00,    .00,    .00,  40.00,  60.00
201213,25369,T2,17, 66.71,  11.76,  17.65,  41.18,  29.41,    .00,    .00,    .00,    .00,    .00,    .00
201213,25374,S1,9, 59.89,    .00,    .00,  55.56,  44.44,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25375,S2,27, 55.22,    .00,   3.70,  33.33,  37.04,  18.52,   7.41,    .00,  50.00,  50.00,    .00
201213,25376,S2,14, 61.21,    .00,  14.29,  50.00,  14.29,  21.43,    .00,    .00,  50.00,  50.00,    .00
201213,25378,S2,9, 64.11,    .00,  11.11,  55.56,  33.33,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25379,S2,15, 56.87,    .00,  20.00,  60.00,    .00,    .00,   6.67,  13.33, 100.00,    .00,    .00
201213,25383,S1,38, 64.16,    .00,  15.79,  71.05,  10.53,    .00,    .00,   2.63,  75.00,  25.00,    .00
201213,25389,S2,41, 65.68,    .00,  19.51,  78.05,   2.44,    .00,    .00,    .00,    .00,    .00,    .00
201213,25391,S1,36, 63.64,    .00,   2.78,  86.11,   8.33,    .00,   2.78,    .00,  50.00,  50.00,    .00
201213,25394,S1,17, 61.29,    .00,  11.76,  70.59,  11.76,    .00,    .00,   5.88,    .00,    .00, 100.00
201213,25399,1,57, 63.77,   3.51,  22.81,  61.40,   3.51,   3.51,    .00,   5.26, 100.00,    .00,    .00
201213,25406,NS,136, 62.20,    .00,  23.53,  33.09,  41.91,   1.47,    .00,    .00,  50.00,    .00,    .00
201213,25413,NS,186, 57.53,   4.30,  15.59,  31.18,  20.43,  18.28,   9.68,    .54, 100.00,    .00,    .00
201213,25414,NS,38, 52.76,   2.63,   7.89,  21.05,  23.68,  34.21,  10.53,    .00, 100.00,    .00,    .00
201213,25415,NS,28, 55.36,    .00,  10.71,  32.14,  25.00,  21.43,  10.71,    .00, 100.00,    .00,    .00
201213,25416,NS,84, 55.21,   1.19,  15.48,  26.19,  22.62,  25.00,   8.33,   1.19, 100.00,    .00,    .00
201213,25417,NS,25, 57.92,   4.00,  12.00,  32.00,  24.00,  20.00,   8.00,    .00, 100.00,    .00,    .00
201213,25418,NS,14, 55.57,  14.29,   7.14,  21.43,  28.57,    .00,  28.57,    .00, 100.00,    .00,    .00
201213,25419,NS,4, 52.00,    .00,    .00,  50.00,  25.00,    .00,  25.00,    .00, 100.00,    .00,    .00
201213,25420,NS,6, 44.67,    .00,    .00,    .00,  16.67,  66.67,  16.67,    .00, 100.00,    .00,    .00
201213,25421,NS,15, 51.40,    .00,  20.00,  13.33,  26.67,  13.33,  20.00,   6.67, 100.00,    .00,    .00
201213,25422,NS,3, 55.67,    .00,  33.33,    .00,    .00,  66.67,    .00,    .00, 100.00,    .00,    .00
201213,25435,S1,77, 70.23,  12.99,  45.45,  35.06,   6.49,    .00,    .00,    .00,  91.74,    .00,   8.26
201213,25486,1,12, 62.25,    .00,  16.67,  50.00,  25.00,   8.33,    .00,    .00,    .00,    .00,    .00
201213,25487,S1,9, 56.89,    .00,    .00,  33.33,  55.56,  11.11,    .00,    .00, 100.00,    .00,    .00
201213,25488,S1,9, 60.44,    .00,    .00,  44.44,  55.56,    .00,    .00,    .00,    .00,    .00,    .00
201213,25491,1,12, 59.50,    .00,   8.33,  41.67,  33.33,  16.67,    .00,    .00,    .00,    .00,    .00
201213,25492,1,12, 60.58,    .00,  16.67,  33.33,  41.67,   8.33,    .00,    .00,    .00,    .00,    .00
201213,25517,S2,47, 62.15,    .00,   4.26,  78.72,  14.89,    .00,    .00,   2.13,  45.00,  55.00,    .00
201213,25562,S2,6, 67.50,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,25565,S1,1, 91.00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,  75.00,  25.00,    .00
201213,25568,1,2, 65.50,    .00,  50.00,    .00,  50.00,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,25569,S2,22, 65.32,  18.18,  22.73,  31.82,  13.64,   4.55,   9.09,    .00,  20.00,  80.00,    .00
201213,25570,S1,20, 55.20,   5.00,  10.00,  15.00,  35.00,  20.00,  15.00,    .00,    .00, 100.00,    .00
201213,25576,S1,14, 64.86,    .00,  21.43,  57.14,  21.43,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25579,S1,8, 61.88,    .00,  37.50,  37.50,  12.50,    .00,    .00,  12.50,  70.00,    .00,  30.00
201213,25580,S1,21, 66.43,  33.33,  19.05,  23.81,    .00,   4.76,   9.52,   9.52, 100.00,    .00,    .00
201213,25581,S1,1, 65.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,25584,1,7, 69.71,  14.29,  28.57,  57.14,    .00,    .00,    .00,    .00,  30.00,  50.00,  20.00
201213,25585,1,3, 68.67,    .00,  66.67,    .00,  33.33,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25586,S1,17, 66.71,    .00,  35.29,  52.94,   5.88,   5.88,    .00,    .00,  80.00,    .00,  20.00
201213,25588,S1,13, 66.54,    .00,  53.85,  38.46,    .00,    .00,   7.69,    .00,    .00,  50.00,  50.00
201213,25591,S1,130, 61.24,   1.54,  26.92,  37.69,  19.23,  11.54,   1.54,   1.54,    .00,  75.00,  25.00
201213,25592,S2,113, 61.68,   2.65,  22.12,  38.94,  27.43,   7.96,    .00,    .88,   5.00,  70.00,  25.00
201213,25603,S1,12, 51.67,    .00,    .00,  16.67,  75.00,    .00,   8.33,    .00,  90.00,    .00,  10.00
201213,25605,S2,5, 63.60,  20.00,    .00,  40.00,  40.00,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,25606,T2,16, 66.31,    .00,  37.50,  50.00,  12.50,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,25608,S1,20, 56.60,    .00,  10.00,  45.00,  35.00,   5.00,    .00,   5.00,  60.00,    .00,  40.00
201213,25609,S2,12, 57.25,    .00,    .00,  50.00,  41.67,   8.33,    .00,    .00,  90.00,    .00,  10.00
201213,25611,S1,26, 66.04,    .00,  42.31,  34.62,  19.23,   3.85,    .00,    .00,  70.00,  30.00,    .00
201213,25612,S1,12, 67.83,   8.33,  41.67,  41.67,   8.33,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25614,S2,7, 57.71,  14.29,  14.29,  14.29,  28.57,  14.29,  14.29,    .00,    .00, 100.00,    .00
201213,25616,S2,12, 61.33,    .00,  33.33,   8.33,  50.00,   8.33,    .00,    .00,  35.00,  65.00,    .00
201213,25618,S1,36, 54.64,  16.67,  13.89,  19.44,  22.22,   8.33,   5.56,  13.89,    .00, 100.00,    .00
201213,25619,S1,22, 60.09,    .00,  18.18,  40.91,  27.27,  13.64,    .00,    .00,    .00,    .00,    .00
201213,25620,S2,23, 56.87,  17.39,  17.39,   4.35,  30.43,   8.70,  21.74,    .00,    .00, 100.00,    .00
201213,25623,S1,30, 67.30,  36.67,  20.00,  16.67,  13.33,   3.33,   3.33,   6.67, 100.00,    .00,    .00
201213,25625,S2,27, 67.11,  29.63,   7.41,  22.22,  40.74,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25629,S1,29, 62.10,  27.59,  17.24,  27.59,   6.90,    .00,  13.79,   6.90,  50.00,  50.00,    .00
201213,25630,S2,26, 56.19,  11.54,  11.54,  19.23,  30.77,   7.69,  15.38,   3.85,    .00, 100.00,    .00
201213,25632,S2,4, 66.25,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,25635,S1,11, 66.09,    .00,   9.09,  90.91,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25637,S2,9, 51.67,    .00,  22.22,  44.44,    .00,    .00,    .00,  33.33,  70.00,    .00,  30.00
201213,25642,S1,14, 50.79,  14.29,   7.14,    .00,  35.71,  21.43,    .00,  21.43, 100.00,    .00,    .00
201213,25643,S2,10, 46.60,    .00,    .00,  20.00,  30.00,  30.00,  10.00,  10.00, 100.00,    .00,    .00
201213,25644,S2,12, 56.58,  16.67,   8.33,  16.67,  33.33,   8.33,   8.33,   8.33, 100.00,    .00,    .00
201213,25671,1,26, 64.38,   7.69,  23.08,  42.31,  19.23,   7.69,    .00,    .00,    .00,    .00, 100.00
201213,25675,S1,16, 67.44,   6.25,  37.50,  43.75,  12.50,    .00,    .00,    .00,  75.00,    .00,  25.00
201213,25688,S2,26, 62.65,    .00,  23.08,  46.15,  15.38,  15.38,    .00,    .00,    .00,    .00,    .00
201213,25712,S2,9, 61.00,    .00,    .00,  66.67,  22.22,  11.11,    .00,    .00,    .00,    .00,    .00
201213,25736,T1,31, 75.00,  45.16,  22.58,  19.35,  12.90,    .00,    .00,    .00,    .00, 100.00,    .00
201213,25742,S1,21, 65.76,    .00,  42.86,  47.62,   9.52,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25747,S2,20, 58.90,    .00,    .00,  75.00,  10.00,   5.00,  10.00,    .00,  60.00,  40.00,    .00
201213,25774,S2,13, 53.77,   7.69,  15.38,  30.77,  15.38,   7.69,  15.38,   7.69,   5.00,  45.00,    .00
201213,25776,S2,15, 68.13,    .00,  40.00,  53.33,    .00,   6.67,    .00,    .00,    .00,  70.00,  30.00
201213,25778,S1,26, 60.35,  15.38,  30.77,  15.38,  26.92,    .00,    .00,  11.54,    .00,  70.00,  30.00
201213,25780,S1,16, 60.56,  12.50,  25.00,  25.00,  31.25,    .00,    .00,   6.25, 100.00,    .00,    .00
201213,25781,S1,17, 58.12,    .00,    .00,  41.18,  52.94,   5.88,    .00,    .00,  50.00,    .00,  50.00
201213,25782,S1,35, 64.86,    .00,  34.29,  48.57,  14.29,    .00,   2.86,    .00,  50.00,    .00,  50.00
201213,25785,S1,9, 65.78,    .00,  22.22,  66.67,  11.11,    .00,    .00,    .00,    .00,    .00,    .00
201213,25801,1,1, 48.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00
201213,25803,1,1, 55.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,25818,T1,18, 66.94,   5.56,  27.78,  55.56,  11.11,    .00,    .00,    .00,    .00,    .00,    .00
201213,25826,1,19, 62.74,    .00,  10.53,  63.16,  21.05,   5.26,    .00,    .00,  28.57,  71.43,    .00
201213,25827,1,11, 66.64,    .00,  45.45,  45.45,   9.09,    .00,    .00,    .00,  20.00,  60.00,  20.00
201213,25834,T1,58, 61.12,   1.72,  12.07,  58.62,  25.86,    .00,    .00,   1.72,    .00,    .00, 100.00
201213,25848,1,35, 61.20,    .00,  14.29,  40.00,  37.14,   8.57,    .00,    .00,    .00,    .00,    .00
201213,25849,S1,11, 68.27,    .00,  36.36,  63.64,    .00,    .00,    .00,    .00,  80.00,    .00,  20.00
201213,25862,1,78, 69.40,   2.56,  46.15,  46.15,   5.13,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25873,S1,18, 70.39,    .00,  72.22,  16.67,  11.11,    .00,    .00,    .00,    .00,  70.00,  30.00
201213,25874,S2,17, 52.71,    .00,    .00,  23.53,  58.82,  11.76,    .00,   5.88,  60.00,    .00,  40.00
201213,25875,S2,14, 55.14,    .00,    .00,  14.29,  85.71,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,25876,S2,15, 59.93,    .00,  40.00,  26.67,  20.00,    .00,    .00,  13.33,  70.00,    .00,  30.00
201213,25885,S2,1, 61.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,25886,S2,5, 66.00,    .00,  60.00,    .00,  40.00,    .00,    .00,    .00,    .00,    .00,    .00
201213,25902,NS,3, 73.33,    .00, 100.00,    .00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25903,NS,1, 64.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,25972,1,22, 69.86,    .00,  63.64,  31.82,   4.55,    .00,    .00,    .00,  60.00,    .00,  40.00
201213,25983,S2,15, 65.67,    .00,  26.67,  53.33,  20.00,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,25995,S2,18, 59.83,    .00,    .00,  55.56,  44.44,    .00,    .00,    .00,    .00,    .00, 100.00
201213,26002,S1,17, 59.65,  11.76,  11.76,  29.41,  29.41,  11.76,   5.88,    .00, 100.00,    .00,    .00
201213,26018,1,37, 50.73,    .00,   2.70,  16.22,  35.14,  40.54,   5.41,    .00,    .00, 100.00,    .00
201213,26501,S1,15, 62.93,    .00,  13.33,  60.00,   6.67,  20.00,    .00,    .00,    .00,  40.00,  60.00
201213,26502,S1,16, 69.31,    .00,  68.75,  31.25,    .00,    .00,    .00,    .00,  30.00,    .00,  70.00
201213,26503,S2,16, 71.94,  31.25,  43.75,  12.50,   6.25,    .00,   6.25,    .00,    .00, 100.00,    .00
201213,26504,S2,14, 67.64,    .00,  42.86,  50.00,   7.14,    .00,    .00,    .00,  70.00,    .00,  30.00
201213,26506,S2,14, 64.64,  21.43,  14.29,  21.43,  35.71,    .00,   7.14,    .00,  40.00,  60.00,    .00
201213,26507,S2,29, 60.52,    .00,  20.69,  31.03,  44.83,   3.45,    .00,    .00,  60.00,  40.00,    .00
201213,26508,S2,14, 68.71,  14.29,  35.71,  35.71,  14.29,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,26509,S2,32, 64.56,    .00,  31.25,  46.88,  15.63,   6.25,    .00,    .00, 100.00,    .00,    .00
201213,26510,S1,156, 62.06,   1.92,  13.46,  57.69,  21.79,   3.21,    .64,   1.28,  50.00,  50.00,    .00
201213,26516,S1,42, 59.50,   9.52,  19.05,  21.43,  26.19,  11.90,   7.14,   4.76,  40.00,  60.00,    .00
201213,26519,S1,60, 65.37,  28.33,  11.67,  21.67,  18.33,  13.33,   6.67,    .00,    .00, 100.00,    .00
201213,26520,S1,63, 56.67,  12.70,  11.11,  19.05,  26.98,  19.05,   6.35,   4.76, 100.00,    .00,    .00
201213,26521,S1,61, 59.25,  13.11,  13.11,  26.23,  18.03,  21.31,   6.56,   1.64,  20.00,  80.00,    .00
201213,26525,S1,79, 59.24,   5.06,  12.66,  31.65,  26.58,  20.25,   3.80,    .00,    .00,  50.00,    .00
201213,26526,S1,76, 59.54,  15.79,  15.79,  21.05,  14.47,  22.37,   9.21,   1.32,    .00,  50.00,    .00
201213,26527,S1,78, 61.85,  12.82,  24.36,  23.08,  16.67,  12.82,   7.69,   2.56,    .00,  50.00,    .00
201213,26529,S2,22, 67.45,   9.09,  40.91,  27.27,  18.18,   4.55,    .00,    .00,    .00,  50.00,    .00
201213,26530,S2,23, 61.52,   8.70,  17.39,  26.09,  43.48,   4.35,    .00,    .00,    .00,  50.00,    .00
201213,26533,S1,11, 56.73,    .00,   9.09,  54.55,  18.18,    .00,  18.18,    .00,    .00,  50.00,    .00
201213,26534,S1,13, 53.54,  15.38,  15.38,    .00,  23.08,  15.38,  30.77,    .00,    .00,  50.00,    .00
201213,26535,S1,11, 52.82,   9.09,    .00,  27.27,  18.18,  27.27,   9.09,   9.09,    .00,  50.00,    .00
201213,26537,S2,4, 72.00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,26539,S2,29, 62.66,  17.24,  17.24,  17.24,  24.14,  24.14,    .00,    .00,    .00, 100.00,    .00
201213,26546,S2,30, 64.80,  20.00,  23.33,  23.33,  20.00,   6.67,   6.67,    .00,    .00,  50.00,    .00
201213,26547,S2,43, 59.44,   6.98,  16.28,  30.23,  30.23,   9.30,   4.65,   2.33,  10.00,  90.00,    .00
201213,26548,S2,29, 65.59,  31.03,  17.24,  10.34,  24.14,  13.79,   3.45,    .00,    .00,  50.00,    .00
201213,26551,S1,2, 60.00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26553,S1,6, 61.33,    .00,  16.67,  33.33,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26554,S2,7, 64.57,    .00,  28.57,  42.86,  28.57,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26555,S2,2, 71.00,    .00,  50.00,  50.00,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26556,S1,2, 57.50,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26557,NS,6, 68.33,  16.67,  33.33,  50.00,    .00,    .00,    .00,    .00,  50.00,    .00,    .00
201213,26562,S1,21, 64.14,    .00,   9.52,  80.95,   9.52,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26564,S1,22, 77.14,  31.82,  59.09,   9.09,    .00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26566,S1,6, 65.17,    .00,  16.67,  83.33,    .00,    .00,    .00,    .00,  20.00,  80.00,    .00
201213,26567,S2,3, 48.67,    .00,    .00,    .00,  33.33,  66.67,    .00,    .00,  40.00,  60.00,    .00
201213,26568,NS,1, 62.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  90.00,    .00,  10.00
201213,26569,S2,4, 63.25,    .00,    .00,  75.00,  25.00,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,26576,S2,19, 57.37,    .00,  10.53,  57.89,  15.79,   5.26,    .00,  10.53,  50.00,    .00,    .00
201213,26577,S2,15, 63.40,    .00,  26.67,  66.67,    .00,   6.67,    .00,    .00,  10.00,    .00,  40.00
201213,26582,S1,7, 63.00,    .00,  14.29,  42.86,  42.86,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26583,S2,1, 55.00,    .00,    .00,    .00, 100.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26584,S1,1, 60.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,  40.00,  60.00,    .00
201213,26585,1,20, 62.60,    .00,  15.00,  65.00,  10.00,  10.00,    .00,    .00,    .00,  50.00,    .00
201213,26590,S2,125, 60.66,    .00,  18.40,  37.60,  36.00,   5.60,   2.40,    .00,    .00, 100.00,    .00
201213,26591,S1,8, 74.63,  37.50,  37.50,  12.50,  12.50,    .00,    .00,    .00,    .00,    .00,    .00
201213,26601,1,12, 67.92,    .00,  50.00,  33.33,  16.67,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26608,S1,124, 62.05,   3.23,  14.52,  52.42,  25.00,   3.23,    .81,    .81, 100.00,    .00,    .00
201213,26610,S1,205, 57.64,    .00,   9.27,  33.66,  41.46,  12.68,   2.93,    .00, 100.00,    .00,    .00
201213,26611,S1,56, 56.70,    .00,   7.14,  32.14,  33.93,  23.21,   3.57,    .00, 100.00,    .00,    .00
201213,26612,S2,50, 54.38,   2.00,   8.00,  34.00,  28.00,  20.00,   4.00,   4.00, 100.00,    .00,    .00
201213,26613,S2,54, 56.31,   1.85,  11.11,  31.48,  25.93,  24.07,   3.70,   1.85, 100.00,    .00,    .00
201213,26614,S1,54, 59.70,    .00,  16.67,  37.04,  35.19,   5.56,   3.70,   1.85, 100.00,    .00,    .00
201213,26616,S2,35, 57.86,    .00,  11.43,  37.14,  31.43,  17.14,    .00,   2.86, 100.00,    .00,    .00
201213,26617,S1,33, 61.33,    .00,  21.21,  36.36,  36.36,   3.03,   3.03,    .00, 100.00,    .00,    .00
201213,26618,S2,37, 61.51,   2.70,  18.92,  27.03,  43.24,   8.11,    .00,    .00, 100.00,    .00,    .00
201213,26619,S1,23, 54.70,    .00,   4.35,  26.09,  43.48,  17.39,   8.70,    .00, 100.00,    .00,    .00
201213,26620,S2,4, 59.00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00,  40.00,  60.00,    .00
201213,26623,S1,31, 58.84,    .00,   9.68,  51.61,  25.81,   3.23,   9.68,    .00, 100.00,    .00,    .00
201213,26626,S1,18, 64.61,    .00,  16.67,  72.22,   5.56,   5.56,    .00,    .00,  50.00,  50.00,    .00
201213,26627,S1,13, 64.62,    .00,  15.38,  76.92,   7.69,    .00,    .00,    .00,  66.00,  34.00,    .00
201213,26637,S2,15, 71.00,    .00,  53.33,  46.67,    .00,    .00,    .00,    .00,  30.00,    .00,  70.00
201213,26644,S1,18, 62.83,    .00,  11.11,  66.67,  16.67,   5.56,    .00,    .00,    .00,  60.00,  40.00
201213,26648,S1,218, 59.78,    .92,   9.63,  53.21,  23.85,   7.34,   2.75,   2.29,  30.00,  70.00,    .00
201213,26651,S1,12, 60.58,    .00,  25.00,  41.67,   8.33,  25.00,    .00,    .00,  75.00,  25.00,    .00
201213,26653,NS,8, 65.13,    .00,  12.50,  75.00,  12.50,    .00,    .00,    .00,  50.00,    .00,  50.00
201213,26655,NS,8, 66.38,    .00,  25.00,  75.00,    .00,    .00,    .00,    .00,  50.00,  50.00,    .00
201213,26659,NS,14, 65.14,    .00,  28.57,  50.00,  21.43,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26661,S2,11, 63.09,    .00,  27.27,  54.55,   9.09,    .00,   9.09,    .00,    .00, 100.00,    .00
201213,26669,S1,55, 58.15,    .00,   3.64,  41.82,  40.00,  12.73,   1.82,    .00,  50.00,  50.00,    .00
201213,26672,S2,59, 60.41,    .00,  18.64,  44.07,  25.42,  10.17,    .00,   1.69,  10.00,  50.00,  40.00
201213,26675,S1,48, 68.88,   6.25,  41.67,  37.50,  12.50,   2.08,    .00,    .00, 100.00,    .00,    .00
201213,26678,1,1, 68.00,    .00,    .00, 100.00,    .00,    .00,    .00,    .00,    .00,    .00,    .00
201213,26679,1,2, 57.00,    .00,    .00,  50.00,  50.00,    .00,    .00,    .00, 100.00,    .00,    .00
201213,26684,S2,134, 61.89,    .00,  10.45,  67.91,  17.91,   2.24,    .00,   1.49,  30.00,  70.00,    .00
201213,26685,S1,40, 61.15,    .00,  12.50,  45.00,  40.00,   2.50,    .00,    .00,  40.00,  60.00,    .00
201213,26686,S2,37, 58.38,    .00,  13.51,  35.14,  35.14,  13.51,   2.70,    .00,  40.00,  60.00,    .00
201213,26690,1,18, 69.28,    .00,  50.00,  44.44,   5.56,    .00,    .00,    .00,  35.00,  60.00,   5.00
201213,26691,1,17, 65.59,    .00,  29.41,  47.06,  23.53,    .00,    .00,    .00,  70.00,  20.00,  10.00
201213,26692,S1,16, 66.13,   6.25,  31.25,  43.75,  18.75,    .00,    .00,    .00,  40.00,  40.00,  20.00
201213,26693,S2,27, 64.93,   7.41,  29.63,  40.74,  22.22,    .00,    .00,    .00,  40.00,  40.00,  20.00
